ts,node,bytes_read,bytes_written,bytes_in,bytes_out,ff_in,ff_out,queued_count,queued_bytes,ffrepo_used,content_used,prov_used,heap_used,gc_ms
1788783183,nifi-1,0,237565378560,0,0,0,0,0,0,1048576,19591593984,8388608,612593256,8263
1788783194,nifi-0,0,243135414272,0,0,0,0,0,0,1310720,10776215552,8912896,791392800,7165
1788783195,nifi-1,0,237632487424,0,0,0,0,0,0,1048576,13933740032,8912896,544179744,8309
1788783206,nifi-0,0,243336740864,0,0,0,0,0,0,1048576,13578534912,9175040,718171528,7210
1788783207,nifi-1,0,237632487424,0,0,0,0,0,0,1048576,23395041280,8912896,756173768,8360
1788783218,nifi-0,0,243538067456,0,0,0,0,0,0,262144,7212630016,9175040,573673688,7259
1788783219,nifi-1,0,239310209024,0,0,0,0,0,0,1048576,18032885760,9175040,756424336,8407
1788783230,nifi-0,0,244410482688,0,0,0,0,0,0,262144,16181886976,9175040,790174656,7309
1788783231,nifi-1,0,238639120384,0,0,0,0,0,0,1048576,20748173312,9437184,543247992,8452
1788783241,nifi-0,0,244276264960,0,0,0,0,0,0,524288,10472914944,9175040,648065840,7364
1788783243,nifi-1,0,238572011520,0,0,0,0,0,0,1310720,19420413952,9437184,533202352,8512
1788783254,nifi-0,0,244477591552,0,0,0,0,0,0,524288,19709296640,9699328,784845024,7420
1788783255,nifi-1,0,239041773568,0,0,0,0,0,0,1048576,12658671616,10223616,546327208,8565
1788783266,nifi-0,0,243940720640,0,0,0,0,0,0,524288,13090422784,9699328,584000624,7474
1788783267,nifi-1,0,238907555840,0,0,0,0,0,0,1310720,22122332160,10223616,754366960,8629
1788783278,nifi-0,0,244477591552,0,0,0,0,0,0,524288,7383023616,9437184,506608120,7522
1788783279,nifi-1,0,239578644480,0,0,0,0,0,0,524288,16442458112,9699328,546976832,8680
1788783290,nifi-0,0,244209156096,0,0,0,0,0,0,524288,16722165760,9699328,721020584,7570
1788783292,nifi-1,0,239712862208,0,0,0,0,0,0,524288,25964838912,9961472,549583128,8733
1788783303,nifi-0,0,244343373824,0,0,0,0,0,0,524288,11742740480,9699328,715158400,7622
1788783304,nifi-1,0,238907555840,0,0,0,0,0,0,524288,17790926848,10223616,623189320,8800
1788783315,nifi-0,0,244746027008,0,0,0,0,0,0,786432,21588344832,9961472,508067984,7697
1788783316,nifi-1,0,238572011520,0,0,0,0,0,0,524288,13052936192,10223616,617753952,8876
1788783327,nifi-0,0,244074938368,0,0,0,0,0,0,524288,14727512064,10485760,868929984,7745
1788783328,nifi-1,0,238974664704,0,0,0,0,0,0,524288,22537306112,10485760,689263344,8934
